Євдокименко Єлисей Богуславович
Кабаненко Станіслав Ростиславович
Кабаненко Христина Микитівна
Каденюк Ірена Георгіївна
Каденюк Пармен Венедиктович
Калениченко Єлисавета Русланівна
Калениченко Ада Симонівна
Калениченко Клавдія Охрімівна
Калениченко Розалія Данилівна
Калениченко Яків Гаврилович
Калениченко Ярослава Теодорівна
Кальченко Єфрем Миколайович
Кальченко Мілена Арсенівна
Кальченко Одарка Веніяминівна
Кальченко Юстина Макарівна
Канівець Дан Яковович
Канівець Ольга Азарівна
Карась Анжела Вʼячеславівна
Карась Арсен Гордійович
Карась Венедикт Ааронович
Карась Леонтій Станіславович
Карась Пармен Пилипович
Карась Тетяна Прохорівна
Кармалюк Ілля Олегович
Карпа Лариса Глібівна
Карпенко Богуслава Вікторівна
Карпенко Давид Степанович
Карпенко Костянтин Леонтійович
Карпенко Ліза Антонівна
Карпенко Ліза Арсенівна
Карпенко Пармен Августинович
Кащенко Галина Мирославівна
Кащенко Ганна Арсенівна
Кащенко Одарка Ігорівна
Кибкало Марія Германівна
Кибкало Стефан Бориславович
Кибкало Юстина Венедиктівна
Килимник Остап Валерійович
Килимник Ярема Єфремович
Кириленко Анжела Данівна
Кириленко Соломія Аркадіївна
Кириленко Христина Єлисеївна
Коваленко Альбіна Богуславівна
Коваленко Василина Данилівна
Коваленко Віолетта Тимофіївна
Ковалюк Ганна Мартинівна
Ковалюк Софія Давидівна
Ковалюк Софія Соломонівна
Ковпак Орхип Пантелеймонович
Ковпак Софія Леопольдівна
Ковпак Тетяна Гордіївна
Ковпак Федір Сергійович
Козак Антон Костянтинович
Козак Артем Вʼячеславович
Козак Дан Вадимович
Козак Еріка Вʼячеславівна
Козак Трохим Микитович
Козаченко Борис Валентинович
Козаченко Михайло Юхимович
Козаченко Орест Костянтинович
Козаченко Орхип Єфремович
Козаченко Франц Іванович
Колесниченко Богданна Станіславівна
Колесниченко Орхип Ярославович
Колесниченко Святослава Трохимівна
Колесниченко Стефан Романович
Колодуб Демид Вадимович
Колісниченко Анжела Олегівна
Колісниченко Марина Леонідівна
Комар Вʼячеслав Вікторович
Комар Оксенія Яремівна
Комар Пантелеймон Давидович
Конопля Ганна Юхимівна
Конопля Едуард Соломонович
Конопля Леон Валентинович
Конопля Олесь Опанасович
Копитко Валентина Мартинівна
Корбут Альбіна Болеславівна
Корбут Болеслав Глібович
Корж Данило Демидович
Корж Одарка Степанівна
Корж Святослав Бориславович
Корж Федір Володимирович
Корпанюк Аніта Євгенівна
Корпанюк Зорян Орхипович
Корсун Августин Макарович
Корсун Галина Данівна
Корсун Лілія Омелянівна
Корсун Марта Демидівна
Корсун Орест Адамович
Корсун Соломон Федорович
Лаба Аніта Веніяминівна
Лаба Григорій Валерійович
Лаба Камілла Германівна
Лаба Прохір Августинович
Лаба Роксолана Назарівна
Лавренко Охрім Соломонович
Лавренко Павло Зорянович
Лавренко Соломон Опанасович
Лагода Аарон Мартинович
Лагода Наталія Ааронівна
Лазаренко Євген Юхимович
Лазаренко Ірина Венедиктівна
Лазаренко Лариса Варфоломіївна
Лазаренко Олена Лесівна
Левченко Марко Назарович
Левченко Одарка Охрімівна
Левченко Орися Русланівна
Левченко Ярослава Пилипівна
Лемешко Євген Ярославович
Лемешко Віра Амвросійовна
Лемешко Дмитро Хомович
Лемешко Михайлина Євгенівна
Лемешко Пантелеймон Леонідович
Лесик Алла Пилипівна
Лесик Варвара Михайлівна
Лесик Мілена Ааронівна
Лесик Назар Адамович
Лесик Одарка Альбертівна
Лесик Опанас Васильович
Лесик Розалія Гордіївна
Лисенко Артем Омелянович
Литвин Варфоломій Веніяминович
Литвин Леонтій Юстимович
Литвин Марина Бориславівна
Литвин Розалія Зорянівна
Литвин Роксолана Дмитріївна
Литвиненко Ігор Стефанович
Литвиненко Аврелій Кирилович
Литвиненко Анжела Євгенівна
Литвиненко Гаврило Соломонович
Литвиненко Орест Борисович
Лубенець Іван Юстимович
Лубенець Галина Семенівна
Лубенець Святослав Юхимович
Лубенець Соломія Ааронівна
Лубенець Софія Богданівна
Лукаш Павло Костянтинович
Лукаш Тетяна Зорянівна
Лупій Болеслав Захарович
Лупій Валентина Станіславівна
Лупій Леонтій Миколайович
Лупій Марко Назарович
Лупій Опанас Аврелійович
Лупій Устим Юстимович
Луценко Геннадій Тимофійович
Луценко Руслан Венедиктович
Луценко Соломія Михайлівна
Ляшко Ярина Варфоломіївна
Мазепа Ірина Варфоломіївна
Мазепа Антон Романович
Мазепа Святослава Ігорівна
Мазепа Устим Альбертович
Мазур Аніта Богданівна
Мазур Артем Макарович
Мазур Василина Яремівна
Мазур Григорій Станіславович
Мазур Леон Давидович
Мазур Наталія Васильівна
Мазур Франц Степанович
Макаренко Євген Гаврилович
Макаренко Василь Борисович
Макаренко Ганна Сергіївна
Макаренко Дарина Адамівна
Макаренко Лукʼян Сергійович
Макаренко Соломія Сергіївна
Макаренко Степан Леонтійович
Макогон Анастасія Юстимівна
Макогон Борислав Степанович
Макогон Марія Петрівна
Макогон Нестор Валентинович
Макогон Одарка Панасівна
Малик Аарон Іванович
Малик Едита Леонтіївна
Малик Михайлина Валентинівна
Малик Ярослава Остапівна
Малишко Єлисавета Михайлівна
Малишко Богуслав Станіславович
Малишко Болеслав Романович
Малишко Ярослав Владиславович
Мамчур Єва Спасівна
Мамчур Володимира Ярославівна
Мамчур Любов Єфремівна
Масляк Ірина Богданівна
Масляк Альбіна Леонтіївна
Масляк Лесь Богодарович
Масляк Нестор Веніяминович
Масляк Феофан Соломонович
Масляк Яків Тарасович
Масоха Азар Бориславович
Масоха Камілла Ігорівна
Масоха Лариса Панасівна
Масоха Любов Несторівна
Масоха Олександр Володимирович
Матвієнко Ада Єфремівна
Матвієнко Богодар Тимофійович
Матвієнко Богуслава Назарівна
Матвієнко Данна Захарівна
Матвієнко Дарина Вікторівна
Матвієнко Едуард Альбертович
Матвієнко Клавдія Леонідівна
Матвієнко Ярина Веніяминівна
Матяш Іван Данилович
Матяш Еріка Вікторівна
Матяш Ліза Юстимівна
Матяш Марта Георгіївна
Матяш Олег Опанасович
Медведенко Володимира Адамівна
Медведенко Георгій Назарович
Медведенко Орина Богодарівна
Медведенко Павло Веніяминович
Медведенко Петро Арсенович
Медведенко Світлана Давидівна
Микитюк Аврелій Августинович
Микитюк Валентина Станіславівна
Микитюк Мирослав Давидович
Микитюк Одарка Валеріївна
Микитюк Федір Демʼянович
Михайличенко Антон Орестович
Михайличенко Марʼяна Семенівна
Михайличенко Роксолана Глібівна
Михайличенко Святослава Петрівна
Михайличенко Христина Богодарівна
Михайлюк Валентина Мирославівна
Михайлюк Володимира Георгіївна
Михайлюк Станіслав Мартинович
Михалюк Богуслава Едуардівна
Михалюк Марʼяна Едуардівна
Михалюк Омелян Ярославович
Москаль Алла Трохимівна
Москаль Мартин Петрович
Москаль Панас Вікторович
Мірошниченко Єва Дмитріївна
Мірошниченко Азар Петрович
Мірошниченко Захар Юстимович
Мірошниченко Роксолана Пилипівна
Міщенко Богдан Михайлович
Міщенко Варфоломій Владиславович
Міщенко Віталій Леонтійович
Міщенко Давид Симонович
Міщенко Олександр Давидович
Міщенко Феофан Глібович
Міщенко Яків Несторович
Назаренко Богдан Максимович
Назаренко Геннадій Сергійович
Назаренко Феофан Макарович
Наливайко Альбіна Ігорівна
Наливайко Богуслава Омелянівна
Наливайко Віолетта Вʼячеславівна
Наливайко Тарас Хомович
Негода Адам Ааронович
Негода Антон Давидович
Негода Лесь Олегович
Негода Назар Федорович
Негода Пріска Охрімівна
Негода Святослава Тарасівна
Негода Юстина Валентинівна
Непорожній Єлисавета Феофанівна
Непорожній Володимира Йосипівна
Непорожній Герман Устимович
Непорожній Лесь Миколайович
Непорожній Маруся Прохорівна
Непорожній Мирон Владиславович
Непорожній Пріска Варфоломіївна
Непорожній Федір Данилович
Непорожній Яків Лукʼянович
Нестайко Вікторія Григоріївна
Нестайко Микита Миколайович
Нестайко Степан Владиславович
Нестеренко Альберт Миронович
Нестеренко Демʼян Станіславович
Нестеренко Едита Олександрівна
Нестеренко Марія Назарівна
Носаченко Варвара Єлисеївна
Носаченко Одарка Миколаївна
Носенко Ілля Богуславович
Носенко Веніямин Станіславович
Носенко Марія Йосипівна
Носенко Оксана Костянтинівна
Ніколюк Ірена Аркадіївна
Ніколюк Богодар Семенович
Ніколюк Данна Максимівна
Ніколюк Пріска Трохимівна
Ніколюк Тетяна Костянтинівна
Ніколюк Ярослава Михайлівна
Оберемко Азар Прохорович
Оберемко Богуслав Назарович
Оберемко Едита Степанівна
Оберемко Лесь Лукʼянович
Оберемко Олег Мирославович
Оберемко Роман Устимович
Овсієнко Едуард Данилович
Овсієнко Кирило Валерійович
Овсієнко Орися Стефанівна
Овсієнко Пилип Вадимович
Овсієнко Соломія Валеріївна
Овчаренко Азар Альбертович
Овчаренко Валентина Степанівна
Овчаренко Леон Пантелеймонович
Овчаренко Леонід Веніяминович
Овчаренко Степан Артемович
Овчаренко Тереза Соломонівна
Олійник Кирило Лукʼянович
Оліфіренко Альберт Артемович
Оліфіренко Леон Андрійович
Оліфіренко Нестор Соломонович
Оліфіренко Одарка Адамівна
Онищенко Ілля Валентинович
Онищенко Марʼяна Степанівна
Онищенко Мартин Варфоломійович
Онищенко Тетяна Устимівна
Онищенко Юстина Сергіївна
Онуфрієнко Альбіна Михайлівна
Онуфрієнко Дан Венедиктович
Онуфрієнко Софія Назарівна
Онуфрієнко Яків Леопольдович
Оніщук Володимира Миронівна
Оніщук Данна Ростиславівна
Оніщук Лілія Артемівна
Оніщук Марʼяна Ааронівна
Оніщук Софія Степанівна
Опанасенко Едита Юстимівна
Опанасенко Леонтій Валерійович
Орлик Зиновій Богуславович
Орлик Одарка Лукʼянівна
Орлик Олег Данилович
Орлик Трохим Арсенович
Оробець Анастасія Юстимівна
Оробець Василина Устимівна
Остапчук Надія Климентівна
Остапчук Франц Гордійович
Остапчук Юхим Адамович
Охримович Теодор Бориславович
Охримович Яків Федорович
Охріменко Ада Августинівна
Охріменко Марʼяна Аркадіївна
Охріменко Нестор Михайлович
Охріменко Орхип Гордійович
Пʼятаченко Амалія Тимофіївна
Пʼятаченко Ганна Артемівна
Пʼятаченко Федір Васильович
Павленко Володимира Зорянівна
Павленко Віра Варфоломіївна
Павленко Михайло Єфремович
Павленко Онисим Владиславович
Павленко Сніжана Костянтинівна
Павленко Трохим Валентинович
Павленко Хома Тимофійович
Павлик Ірина Валентинівна
Павлик Амалія Панасівна
Павлик Лариса Гаврилівна
Павлик Пріска Ігнатівна
Павлик Святослава Соломонівна
Павличенко Віолетта Сергіївна
Павличенко Марія Віталіївна
Павличенко Мирон Тарасович
Павличенко Пріска Петрівна
Палій Владислав Стефанович
Палій Мартин Миронович
Палій Маруся Максимівна
Палій Прохір Ростиславович
Панчук Ірена Андріївна
Панчук Демид Гаврилович
Панчук Одарка Климентівна
Парасюк Альбіна Борисівна
Парасюк Віталій Русланович
Парасюк Маруся Йосипівна
Парасюк Мирослав Артемович
Парасюк Тетяна Ігорівна
Парасюк Устим Микитович
Пелех Августин Лукʼянович
Пелех Богданна Петрівна
Пелех Едита Єлисеївна
Пелех Едита Орестівна
Пелех Омелян Олесьович
Пелех Роман Лукʼянович
Перебийніс Валентина Зорянівна
Перебийніс Ольга Олександрівна
Перебийніс Святослава Аврелійовна
Перебийніс Хома Демʼянович
Перепелиця Валерій Леонідович
Петлюра Алла Степанівна
Петлюра Ганна Орхипівна
Петлюра Леонід Панасович
Петлюра Мирон Русланович
Петлюра Омелян Августинович
Петлюра Орина Святославівна
Петренко Маруся Трохимівна
Петрик Гліб Ярославович
Петрик Нестор Ігнатович
Петрик Орест Григорійович
Пилипенко Віолетта Едуардівна
Пилипенко Любов Юстимівна
Пилипенко Микита Августинович
Пилипенко Наталія Устимівна
Пилипенко Олена Яремівна
Пилипенко Пилип Павлович
Полтавець Аніта Алевтинівна
Полтавець Аркадій Григорійович
Полтавець Прохір Геннадійович
Полтавець Святослава Пантелеймонівна
Приймак Богданна Єфремівна
Приймак Мартин Ігорович
Приймак Микита Леонтійович
Приймак Опанас Олександрович
Приймак Тетяна Альбертівна
Приймак Христина Прохорівна
Примаченко Богуслава Геннадіївна
Примаченко Віолетта Богданівна
Примаченко Наталія Соломонівна
Притула Ірена Юхимівна
Притула Антон Семенович
Притула Едита Євгенівна
Притула Мілена Веніяминівна
Притула Світлана Юхимівна
Приходько Антон Валерійович
Приходько Вʼячеслав Адамович
Приходько Климент Олексович
Приходько Леонід Русланович
Приходько Наталія Венедиктівна
Прокопович Єлисавета Панасівна
Прокопович Галина Варфоломіївна
Прокопович Златослава Варфоломіївна
Прокопович Леонтій Федорович
Прокопович Софія Яремівна
Проценко Адам Дмитрович
Проценко Василина Іванівна
Проценко Веніямин Юстимович
Проценко Гаврило Давидович
Проценко Олесь Ігорович
Проценко Остап Владиславович
Проценко Роман Васильович
Пустовіт Алла Германівна
Пустовіт Анжела Орхипівна
Пустовіт Віра Орестівна
Пустовіт Дмитро Мартинович
Пустовіт Костянтин Романович
Пустовіт Миколай Леонідович
Пустовіт Яків Адамович
Пушкар Богодар Ростиславович
Пушкар Богуслава Мирославівна
Пушкар Панас Опанасович
Пушкар Христина Павлівна
Піддубна Софія Ігнатівна
Піддубний Богуслав Ігорович
Радченко Ілля Данилович
Радченко Аврелій Яремович
Радченко Георгій Вадимович
Радченко Ростислав Симонович
Радченко Ярина Бориславівна
Рак Богодар Демидович
Рак Нестор Аркадійович
Рак Орися Іванівна
Ребрик Богданна Петрівна
Ребрик Емілія Іллівна
Ребрик Мирон Опанасович
Ребрик Орися Венедиктівна
Ребрик Христина Антонівна
Рева Варфоломій Аврелійович
Рева Михайло Устимович
Рева Мілена Варфоломіївна
Рева Павло Едуардович
Рева Устим Аркадійович
Рева Устим Микитович
Редько Єлисавета Несторівна
Редько Віра Олегівна
Романенко Ірина Сергіївна
Романенко Оксана Іллівна
Романець Гордій Олегович
Романець Дарина Несторівна
Романець Кирило Демʼянович
Романець Одарка Богуславівна
Романець Орест Бориславович
Романчук Аніта Петрівна
Романчук Богданна Русланівна
Романчук Емілія Євгенівна
Романчук Павло Кирилович
Романчук Панас Пилипович
Романчук Розалія Павлівна
Романчук Теодор Ігнатович
Рубан Едита Демʼянівна
Рубан Макар Адамович
Рубець Дарина Артемівна
Рубець Олег Сергійович
Рубець Орест Хомович
Рудик Ірина Феофанівна
Рудько Аврелій Костянтинович
Рудько Аліна Демидівна
Рудько Герман Демʼянович
Рудько Олександр Макарович
Рудько Прохір Іванович
Рябець Амалія Федорівна
Рябець Богдан Станіславович
Рябець Богуслава Теодорівна
Рябець Варвара Валентинівна
Рябець Віктор Бориславович
Рябець Ганна Мартинівна
Рябець Григорій Орхипович
Рябець Панас Віталійович
Рябець Сніжана Тарасівна
Рябовіл Валентин Євгенійович
Рябовіл Опанас Станіславович
Рябовіл Святослава Данилівна
Рябошапка Вікторія Стефанівна
Рябошапка Зорян Зорянович
Рябошапка Максим Макарович
Рябошапка Орхип Соломонович
Рябченко Пантелеймон Мирославович
Савенко Богданна Демʼянівна
Савенко Варфоломій Назарович
Савенко Володимира Тарасівна
Сагаль Софія Богодарівна
Салій Едита Микитівна
Салій Олекса Прохорович
Салій Ростислав Вадимович
Самойленко Ірена Данівна
Самойленко Августин Зорянович
Самойленко Амалія Віталіївна
Самойленко Богданна Васильівна
Самойленко Богуслав Тимофійович
Самойленко Віолетта Богданівна
Самойленко Гаврило Романович
Самойленко Емілія Кирилівна
Сацюк Марина Едуардівна
Сацюк Панас Давидович
Сацюк Руслан Адамович
Сацюк Святослава Гордіївна
Саченко Амалія Геннадіївна
Саченко Антон Геннадійович
Саченко Богодар Геннадійович
Саченко Ганна Михайлівна
Саченко Леопольд Амвросійович
Саченко Марта Демидівна
Саєнко Ганна Святославівна
Саєнко Златослава Давидівна
Саєнко Мілена Едуардівна
Саєнко Світлана Вадимівна
Саєнко Ярема Євгенійович
Свириденко Надія Орестівна
Свистун Валентина Вікторівна
Свистун Прохір Охрімович
Семенченко Антон Амвросійович
Семенченко Болеслав Романович
Семенченко Данило Зорянович
Семенченко Мирослав Хомович
Семенченко Орест Єлисейович
Симоненко Демʼян Віталійович
Симоненко Камілла Прохорівна
Симоненко Роксолана Орхипівна
Сиротенко Ірина Лукʼянівна
Сиротенко Аніта Вікторівна
Сиротенко Марко Аркадійович
Сиротенко Ростислав Леонідович
Сиротенко Ярина Симонівна
Сич Мілена Олегівна
Сич Нестор Степанович
Сич Одарка Данилівна
Скиба Алевтин Арсенович
Скиба Борислав Хомович
Скиба Владислав Дмитрович
Скиба Леонід Віталійович
Скиба Лілія Макарівна
Скиба Розалія Валентинівна
Скиба Ростислав Бориславович
Скирда Веніямин Прохорович
Скирда Галина Борисівна
Скирда Захар Святославович
Скирда Левко Єлисейович
Скирда Роман Федорович
Скирда Ярослав Орхипович
Скопенко Адам Леонідович
Скопенко Лілія Леопольдівна
Скопенко Марина Володимирівна
Скопенко Миколай Сергійович
Скопенко Одарка Прохорівна
Скорик Альбіна Ігорівна
Скорик Альбіна Леонтіївна
Скорик Борислав Теодорович
Скорик Йосип Сергійович
Скорик Світлана Едуардівна
Скорик Софія Борисівна
Скорик Стефан Тимофійович
Скоробогатько Болеслав Костянтинович
Скоробогатько Борислав Геннадійович
Скоробогатько Максим Святославович
Скоробогатько Ольга Германівна
Скоробогатько Орина Петрівна
Слюсар Наталія Романівна
Смик Єлисей Федорович
Смик Аліна Євгенівна
Смик Богуслав Віталійович
Смик Віталій Демʼянович
Смик Йосип Омелянович
Смик Лариса Семенівна
Сомко Володимира Данилівна
Сомко Георгій Симонович
Сомко Леон Глібович
Стельмах Альбіна Зорянівна
Стельмах Анжела Опанасівна
Стельмах Гаврило Пилипович
Стельмах Людмила Мирославівна
Стельмах Святослав Михайлович
Стельмах Спас Гордійович
Стельмах Ярема Леонідович
Стець Дан Веніяминович
Стець Михайлина Леопольдівна
Стус Лілія Андріївна
Стус Миколай Антонович
Супруненко Богданна Георгіївна
Супруненко Болеслав Стефанович
Супруненко Гліб Валентинович
Супруненко Марʼяна Устимівна
Супруненко Мирослав Яковович
Супруненко Стефан Бориславович
Супруненко Юхим Валерійович
Супруненко Яків Леопольдович
Сімашкевич Аарон Петрович
Сімашкевич Венедикт Михайлович
Сімашкевич Демид Павлович
Сімашкевич Мирон Опанасович
Сірко Антон Альбертович
Сірко Артем Данилович
Сірко Богуслава Степанівна
Сірко Василина Опанасівна
Сірко Марина Давидівна
Сірко Олена Омелянівна
Сірко Юстим Опанасович
Сіробаба Богданна Францівна
Сірченко Єлисавета Богодарівна
Сірченко Олена Йосипівна
Сірченко Святослава Зорянівна
Сірченко Ярема Васильович
Талан Василь Костянтинович
Талан Тереза Максимівна
Талан Трохим Трохимович
Талан Франц Святославович
Таран Григорій Русланович
Таран Пріска Богодарівна
Таран Світлана Арсенівна
Таран Світлана Охрімівна
Таран Тарас Юхимович
Тарасенко Варфоломій Юхимович
Тарасенко Спас Едуардович
Твердохліб Аркадій Варфоломійович
Твердохліб Василина Богодарівна
Твердохліб Леонтій Станіславович
Твердохліб Пилип Тимофійович
Твердохліб Пріска Пантелеймонівна
Твердохліб Сніжана Ростиславівна
Твердохліб Тетяна Захарівна
Теличенко Володимира Семенівна
Теличенко Нестор Дмитрович
Теліженко Венедикт Ігорович
Теліженко Володимира Михайлівна
Теліженко Людмила Лесівна
Теліженко Опанас Данилович
Терещук Віолетта Артемівна
Терещук Розалія Ігнатівна
Тесленко Ірина Адамівна
Тесленко Гаврило Антонович
Тесленко Йосип Леопольдович
Тесленко Пріска Геннадіївна
Тесля Єлисавета Остапівна
Тесля Ада Костянтинівна
Тесля Богданна Устимівна
Тесля Любов Павлівна
Тимченко Аврелій Валерійович
Тимченко Любов Богданівна
Тимченко Лілія Опанасівна
Тимченко Орхип Панасович
Тимчук Анжела Пантелеймонівна
Тимчук Арсен Адамович
Тимчук Онисим Аркадійович
Титаренко Валентин Вʼячеславович
Титаренко Веніямин Пилипович
Титаренко Марина Симонівна
Титаренко Марина Яремівна
Титаренко Нестор Костянтинович
Титаренко Юстина Назарівна
Тиха Ліза Ігнатівна
Тиха Маруся Ігорівна
Тихий Гліб Амвросійович
Тихий Пармен Леопольдович
Тихий Семен Леонтійович
Тичина Владислав Прохорович
Тичина Святослава Борисівна
Ткач Альбіна Валентинівна
Ткач Амалія Тимофіївна
Ткач Венедикт Святославович
Ткач Герман Хомович
Ткач Лесь Валерійович
Ткач Одарка Амвросійовна
Ткач Сергій Іванович
Ткаченко Амвросій Валентинович
Ткаченко Анжела Остапівна
Ткаченко Володимира Ааронівна
Ткаченко Леонтій Опанасович
Ткаченко Ліза Бориславівна
Ткаченко Розалія Остапівна
Товстоліс Богдан Яремович
Товстоліс Богданна Юстимівна
Товстоліс Борислав Ярославович
Товстоліс Михайлина Єлисеївна
Товстуха Августин Пилипович
Товстуха Болеслав Євгенійович
Товстуха Левко Трохимович
Товстуха Нестор Степанович
Товстуха Олекса Прохорович
Товстуха Сніжана Яремівна
Токар Вікторія Демидівна
Токар Геннадій Леонідович
Токар Емілія Францівна
Токар Петро Єлисейович
Тригуб Аніта Марківна
Тригуб Вʼячеслав Охрімович
Тригуб Ганна Геннадіївна
Туркало Вікторія Богуславівна
Туркало Данило Юстимович
Туркало Лесь Федорович
Туркало Павло Амвросійович
Тягнибок Артем Ростиславович
Тягнибок Любов Едуардівна
Тягнибок Христина Панасівна
Удовенко Аркадій Пилипович
Удовенко Варвара Павлівна
Удовенко Одарка Геннадіївна
Удовенко Розалія Степанівна
Удовенко Роксолана Георгіївна
Уманець Віктор Валерійович
Уманець Любов Геннадіївна
Уманець Микита Валерійович
Усик Веніямин Охрімович
Устенко Леон Кирилович
Устенко Наталія Валентинівна
Устенко Орхип Артемович
Фаренюк Віолетта Мартинівна
Фаренюк Дарина Алевтинівна
Фаренюк Михайло Артемович
Фаренюк Яків Георгійович
Фартушняк Алла Ааронівна
Фартушняк Еріка Зорянівна
Фартушняк Климент Пантелеймонович
Фартушняк Михайло Миколайович
Фартушняк Пантелеймон Устимович
Фастенко Богуслава Назарівна
Фастенко Марта Аврелійовна
Фастенко Устим Тимофійович
Фесенко Емілія Миколаївна
Фоменко Іван Євгенійович
Фоменко Еріка Веніяминівна
Фоменко Пилип Соломонович
Франко Віолетта Демидівна
Франко Камілла Георгіївна
Франчук Іван Леонтійович
Франчук Азар Пантелеймонович
Франчук Алла Русланівна
Франчук Галина Несторівна
Франчук Степан Бориславович
Філіпенко Юстина Глібівна
Філіпенко Ярослава Лукʼянівна
Харченко Вікторія Олександрівна
Харченко Надія Миколаївна
Хоменко Віра Борисівна
Хоменко Дарина Костянтинівна
Хоменко Златослава Амвросійовна
Хоменко Павло Несторович
Хоменко Яків Пантелеймонович
Хомик Адам Ігнатович
Хомик Альбіна Тарасівна
Хомик Геннадій Степанович
Хомик Данило Гаврилович
Хомик Лариса Степанівна
Хомик Наталія Францівна
Хомик Пармен Валерійович
Хомик Пармен Георгійович
Хомик Степан Григорійович
Хомик Франц Володимирович
Хорішко Георгій Панасович
Хорішко Дан Іванович
Хорішко Лілія Глібівна
Хорішко Одарка Алевтинівна
Хорішко Одарка Тарасівна
Хорішко Святослав Євгенійович
Хорішко Святослав Ростиславович
Хорішко Тереза Єлисеївна
Христенко Богуслава Адамівна
Христенко Віталій Опанасович
Христич Давид Омелянович
Христич Давид Хомович
Христич Дмитро Устимович
Христич Марʼяна Зорянівна
Христич Федір Захарович
Худобʼяк Амалія Антонівна
Худобʼяк Анастасія Давидівна
Худобʼяк Христина Петрівна
Худяк Леонтій Вадимович
Худяк Ліза Остапівна
Худяк Феофан Єлисейович
Царенко Аніта Соломонівна
Царенко Варвара Вікторівна
Царенко Соломія Кирилівна
Царенко Тереза Спасівна
Царенко Юхим Зиновійович
Цибуленко Ліза Вікторівна
Цимбал Єва Аврелійовна
Цимбал Болеслав Валерійович
Цимбал Василь Максимович
Цимбал Орест Борисович
Цимбал Святослава Соломонівна
Цимбал Степан Леонтійович
Цимбалюк Ірина Миколаївна
Цимбалюк Василина Васильівна
Цимбалюк Розалія Теодорівна
Цушко Адам Хомович
Цушко Едита Омелянівна
Цушко Максим Русланович
Цушко Мартин Опанасович
Цюпа Марʼяна Тимофіївна
Цюпа Миколай Русланович
Цюцюра Ірена Яремівна
Цюцюра Леопольд Єлисейович
Цюцюра Марина Демидівна
Цюцюра Тимофій Георгійович
Цюцюра Ярослав Омелянович
Цісик Алла Вадимівна
Цісик Едита Амвросійовна
Чабан Мартин Арсенович
Чабан Прохір Глібович
Чайка Володимир Остапович
Чайка Віктор Єлисейович
Чайка Данило Юстимович
Чайка Едита Семенівна
Чала Ірена Михайлівна
Чала Данна Августинівна
Чала Марта Яремівна
Чала Надія Йосипівна
Чаленко Аврелій Демʼянович
Чаленко Микита Кирилович
Чаленко Олекса Леонтійович
Чаленко Стефан Микитович
Чаленко Юстина Олександрівна
Чалий Амвросій Гаврилович
Чалий Орест Станіславович
Чалий Пармен Єлисейович
Чарниш Вікторія Богодарівна
Чарниш Вікторія Олександрівна
Чарниш Ліза Аврелійовна
Чарниш Мілена Варфоломіївна
Чарниш Сніжана Микитівна
Чекалюк Гордій Тимофійович
Чекалюк Едуард Болеславович
Чекалюк Леонід Йосипович
Чекалюк Соломія Глібівна
Червоненко Ірена Ігорівна
Червоненко Мирослав Веніяминович
Чередник Ігнат Павлович
Чередник Оксенія Йосипівна
Чередник Розалія Соломонівна
Чередник Юстим Орестович
Черненко Віктор Максимович
Черненко Георгій Болеславович
Черненко Станіслав Остапович
Черінько Алла Богодарівна
Черінько Аліна Петрівна
Черінько Вікторія Віталіївна
Черінько Гаврило Орхипович
Черінько Дмитро Соломонович
Черінько Опанас Панасович
Чміль Азар Глібович
Чміль Анжела Ростиславівна
Чміль Артем Іванович
Чміль Богуслава Михайлівна
Чміль Венедикт Климентович
Чорновіл Альберт Вʼячеславович
Чорновіл Вікторія Ігнатівна
Чорновіл Лукʼян Юхимович
Чорновіл Михайлина Адамівна
Чорновіл Михайло Пилипович
Чорновіл Сніжана Стефанівна
Чубай Наталія Едуардівна
Чубай Онисим Яковович
Чуйко Олег Стефанович
Чуйко Устим Ааронович
Чумак Ганна Варфоломіївна
Чумак Еріка Юхимівна
Чумак Леопольд Данилович
Чумак Юстина Володимирівна
Чумаченко Віолетта Макарівна
Чумаченко Гаврило Єфремович
Чумаченко Демʼян Демидович
Чумаченко Едуард Аркадійович
Чумаченко Марта Святославівна
Чуприна Вікторія Климентівна
Чуприна Марʼяна Охрімівна
Чуприна Пилип Леопольдович
Чуприна Юхим Венедиктович
Шамрай Алевтин Демʼянович
Шамрай Арсен Мартинович
Шамрай Богданна Тимофіївна
Шамрай Пріска Григоріївна
Шаповал Анжела Аврелійовна
Шаповал Данна Ярославівна
Шаповал Орест Венедиктович
Шаповал Розалія Охрімівна
Шаповал Сергій Вадимович
Шахрай Марина Адамівна
Шахрай Мартин Олесьович
Шахрай Святослава Владиславівна
Шахрай Тереза Германівна
Швайка Ірена Святославівна
Швайка Володимир Леопольдович
Швачка Аніта Аркадіївна
Швачка Болеслав Демидович
Швачка Клавдія Владиславівна
Швачка Ярина Ігорівна
Швачко Валентин Орхипович
Швачко Камілла Веніяминівна
Швачко Роксолана Едуардівна
Шведченко Надія Соломонівна
Шведченко Омелян Лукʼянович
Шевченко Клавдія Варфоломіївна
Шевченко Лілія Симонівна
Шевченко Розалія Вадимівна
Шевченко Феофан Трохимович
Шелест Єлисей Романович
Шелест Алла Петрівна
Шелест Лариса Леонідівна
Шелест Марʼяна Едуардівна
Шелест Сніжана Азарівна
Шелест Юстим Давидович
Шеремет Данна Стефанівна
